pathway	K058683-R	K058684-R	K058685-R	K058686-R	K058687-R	K058688-R	K058689-R	K058690-R	K058691-R	K058692-R	K058693-R	K058694-R	K058695-R	K058696-R	K058697-R	K058698-R	K058699-R	K058700-R	K058701-R	K058702-R	K058703-R	K058704-R	K058705-R	K058706-R	K058707-R	K058708-R	K058709-R	K058710-R	K058711-R	K058712-R	K058713-R	K058714-R	K058715-R	K058716-R	K058717-R	K058718-R	K058720-R	K058721-R	K058722-R	K058723-R	K058725-R	K058726-R	K058727-R	K058728-R	K058729-R	K058730-R	K058731-R	K058732-R	K058778-R	K058779-R	K058780-R	K058781-R	K058782-R	K058783-R	K058784-R	K058785-R	K058786-R	K058787-R	K058788-R	K058789-R	K058790-R	K058791-R	K058792-R	K058793-R	K058794-R	K058795-R	K058796-R	K058797-R	K058798-R	K058799-R	K058800-R	K058802-R	K058803-R	K058804-R	K058805-R	K058806-R	K058807-R	K058808-R	K058809-R	K058810-R	K058811-R	K058812-R	K058813-R	K058814-R	K058815-R	K058816-R	K058817-R	K058818-R	K058819-R	K058820-R	K058821-R	K058822-R	K058823-R	K058824-R
P441-PWY	3363.1248283849673	2096.521502299476	1501.9852126044739	1193.127194740007	1674.3555463045604	1645.980666175359	1136.9090094109015	483.1718712711109	968.2553573244702	1969.3253949958823	1616.975062096874	215.45745389965438	1608.144427797253	1331.9621472835256	1773.1212872750496	1704.5399707446577	2574.035461649798	1024.6350951350078	1914.7383126011664	1964.083423150227	481.54459853394485	2197.8148114385704	2780.22497135776	2137.979518343336	440.16895494614346	1272.8738214609557	364.9044284667147	653.2462100193148	1623.031134568623	981.0431350618857	1556.6758847511792	1306.235507164924	1909.4120972235967	2840.58176975342	3532.1932591763516	2505.6267254386207	1754.2766691387433	2859.580404761219	1816.9644434021848	2578.550591788326	2337.4904911379494	1921.4397087159641	0.0	1736.9290482769898	1461.0517858702758	1052.2601230383677	1499.3940142186445	2789.0335843785538	1035.22527779407	1569.8641330768976	1827.0819747984756	2395.025451234147	1343.5338880974325	1110.1538564935106	2023.5502331875264	694.9819865497257	1074.0308698771264	916.400387573745	1431.5906159292174	978.5982012061271	732.4930060111681	497.60202654113215	2291.474405230352	1708.660248780101	1611.043780178875	1681.2408560627134	643.6286480810558	1545.004404758464	623.3372462309244	1760.820523120248	1160.6122280359164	1514.0316127589058	2896.2067925655647	924.4942753609058	2659.023128019811	1014.4516274108638	1615.9171212377823	1041.1580526027865	2406.030080619612	224.19606341305203	1249.9961316778467	2312.081404782578	1614.3944243262558	1137.64797733984	2301.1221683632843	2843.637174550112	2151.0526419711737	1970.071624456802	1793.3505056573124	1869.6857466526062	2367.6008588663053	2318.2692823174602	942.2555408006273	578.4839792481059
P461-PWY	19.987560487131322	904.1623828362508	295.2256617317182	581.7961855499491	416.84522199379415	112.98548167762424	0.0	37.804244797032766	280.51488779483293	384.851033734883	520.0872234432653	0.0	460.23259095159074	185.7355220382551	527.8966400063285	55.93537833503427	284.7856861193848	459.88459088013104	340.60634015091745	1666.8845041230966	232.21062329360765	110.64288753089303	1080.4990829092385	223.47403862036495	111.46696030969586	464.6588518942293	69.78924966860586	101.10585679270385	304.9150910151087	227.39020212401508	435.1121487651655	79.57626838101417	478.4893709350936	63.868871520341244	87.76130664883043	0.0	11.9906214586237	29.973737580063904	9.993700271518298	27.967412900168757	273.33454261456683	0.0	0.0	426.78366551295835	0.0	0.0	74.6888256029315	496.1338133675873	29.923646766186035	35.931071895841974	0.0	64.53639255277443	3.339574018634489	28.610054384706125	0.0	212.81800079102698	0.0	0.0	11.99363728269553	0.0	0.0	96.15496894472793	0.0	41.917492289458	113.55102604850411	55.2291922527236	21.944874715261957	20.9673379785986	0.0	146.01272866828708	42.51658040138638	276.001088226258	43.95477620293899	33.93453117867664	213.62908678940875	151.23629475477364	97.5426949760253	225.4273115544316	85.79351002799731	62.60013670539986	142.5043061786812	263.4939363715701	39.92194421352941	368.13870076769723	37.948759802703954	352.33792052307217	53.890426524897535	33.93492339425164	125.3040144983828	93.60649558398622	83.686845375466	75.76472160080556	0.0	0.0
P562-PWY	0.0	8.182550293899846	4.171520523713045	16.75365782235663	50.49085345120707	2.390715667311412	0.0	40.99254228711901	126.41807766210277	20.269739853540024	0.0	0.0	172.8805432594257	208.2123031609479	350.3430269885087	398.8389600038618	142.22528041007817	136.96487162708564	149.3663267044566	80.8269372210679	16.452613215961154	222.61231183333672	218.63289532559193	11.86046511627907	6.381818181818182	194.48929953500624	15.72980237234882	43.27699619680739	14.897725709425883	2.37467018469657	5.17353257184739	0.0	7.593735792404076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.98544884710097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.67772511848341	0.0	38.060779796137155	0.0	0.0	19.508299254269907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.68308938341818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0992785422089997	0.0	48.214012738853505	0.0	0.0	42.729729729729726	28.634005763688762	13.586629281537196	47.983275261324046	0.0	0.0	0.0	0.0	0.0	5.114840219008969	5.985981308411215	0.0	0.0	3.587338804220399	0.0	0.0	0.0	0.0	0.0	0.0
PANTO-PWY	5349.115327458915	1902.1671506831597	2194.2719423471144	1651.3362995248674	2144.42673172204	1994.4099105232851	2878.9220040024193	947.6345661339036	1032.5810091557335	2260.1930368072794	2109.996660856199	654.957675753228	865.7428237564174	807.8500924529691	791.4821171644052	1593.1902009886865	1347.0130417189282	866.1770103793552	1036.9150005616652	1489.9554328852362	904.8192876234294	2020.0975074101111	1988.146380272227	4093.370189641583	686.5513759468331	1195.9956012997034	1990.0197143517594	1469.2724812316549	1850.317208081766	1434.8493900393657	2569.3146968633023	1912.7757338474485	1579.9903513604186	5418.671050900295	5698.302906393087	3774.8646860784916	2422.2844399639316	5589.133850890755	2703.0498186105133	4505.409904565718	4639.570531963785	4454.568809515154	1570.814538804814	4261.870282260897	3759.3381116516807	3052.3550387444834	3078.0313604708704	5620.9195473118525	2056.5936650728513	3987.301720446081	4711.265368612343	6568.150723828354	4441.033025248753	2851.7397819083008	5707.967907278386	1266.634233915352	2416.755545777032	1909.1766850165418	4851.52511015558	2599.713065763445	1425.0235302856508	4034.9846705801674	5068.400513488625	3981.8821841772033	5946.306420730061	4560.873167366504	896.2186960242094	3242.299286571919	2079.723076039081	5149.4621164087375	3490.3591434381947	4437.8749453789005	8415.95872208273	2969.5201313635644	7465.716086953782	1773.0871143846518	4459.331984159679	2834.9218151905725	7325.527212939288	685.6200583493167	2648.9278163459935	4844.268389058196	3678.307194920505	1674.8002930075218	4338.990563224712	4282.084289482591	5630.67212007696	3163.201011658782	4538.4082220714545	4315.277486110479	3920.966974269848	4835.530868288648	1522.469260809993	1028.3647399912638
PANTOSYN-PWY	5731.037484259703	2139.827197703826	2503.2575779538497	1894.4561817667725	2300.936517187835	2342.4244257355654	3087.1018251411006	1015.1984510093052	1280.002265403119	2611.1224297377994	2346.938849218649	709.5053039816072	925.6939975769887	984.0490427316389	958.3408480729075	1738.445403307063	1711.614686700141	929.1553906470867	1233.1950663845544	1599.5376189928086	1055.5769469726422	2012.327704681958	2331.385243001762	4532.562867855877	871.3113440317017	1375.5103342784796	2564.2803728754157	1698.6648082044444	2118.5506612865743	1699.9442274241203	2933.1803996169056	2284.896940798398	1901.2818673800318	5800.666158673198	6023.068439363476	4081.513849033484	2572.237021270053	6198.6943321223425	2864.2376541560557	4817.1458815961405	4765.504248082637	4592.600806184061	1595.5425664509794	4447.597472742962	4006.6957615433425	3195.973755511729	3209.838077743294	5909.040428286617	2296.608428642659	4003.7859748402584	5005.781320650166	7183.9240663331575	4344.37260536646	3062.2428380735405	6088.9350021862	1455.9100916887237	2541.596548913607	2134.728472624896	5107.584501716721	2794.0912618934317	1581.9044063460267	4579.203811348666	5520.499853597368	4319.1681042261625	6459.169769172689	4958.298310378276	1025.5468767015798	3522.6595032059763	2341.19971004528	5527.1906611635495	3874.3918951949854	4819.275823793437	9160.193273202707	3283.4624423737846	7858.664576363116	2009.3067345192376	4697.610825694236	3257.112260354888	7899.970026281731	726.6782442619892	2885.3478047561425	5298.838110178894	3958.179874577071	1825.9876347186835	4974.2288247578335	4634.502430320238	5942.685164058875	3433.8564507500637	4935.514552531998	4701.993191947066	4187.338993608713	5271.366738097015	1704.7466394024614	1127.2807196076942
PENTOSE-P-PWY	2304.1544851312815	1869.5414700034294	1512.6172813491567	324.654368766319	1251.347732483823	1558.4368380370195	1182.4197045380429	576.2693543642322	672.9903992109662	1097.7026126311637	1825.2700195535895	452.59348642134205	1247.1503684385095	494.02571030144196	1283.6920524121779	1189.7314632348507	1406.6164028333048	762.5919234562028	1375.0373369191573	1645.2784064439343	1038.2006260171652	1600.159697818196	1798.3294079826544	2302.7503267816933	398.5363538352277	1596.2687542472688	1794.9216130683608	918.0934124464064	1646.939344056956	977.9790478222149	2099.713430367418	994.9361685842574	1210.8266159933605	2633.835607715439	2958.42179732574	2208.6031864918164	953.5686251718504	3123.2304963591873	1345.0269203689415	2439.9073779955147	1843.362195188085	1736.1310711254	505.73122640026185	1837.0748890659877	1438.4680062244806	1529.9406975045276	1424.853934252259	2400.1855936879315	884.3513012066126	2141.367236162748	2236.706745590187	3035.1568914619615	2014.7800342043472	1211.9848958734885	2587.026775547235	494.649547962798	958.4689774882835	990.5438149475829	1851.6060848793595	1233.6137120190735	522.8735353538899	3467.969669255926	2680.60578908681	2027.0005437089476	2851.018401885547	1665.1331961937842	213.87366423306005	1383.1232897122625	674.7362879864955	3406.4563446075786	1335.595200950272	2804.9340550754955	3796.317632577764	1519.4537388092954	3631.632716678784	1100.2626392733487	2100.361460217258	1221.0380379760345	3705.514725338079	543.7817791070254	1573.439453255646	2283.486893907471	1285.06766036393	1274.9361744705773	2516.0178142598875	2660.939307302994	2879.9388859336486	1414.1766312490925	2290.3198390433845	2072.4485312971124	1909.3853059691182	2429.7115732249918	972.825703255239	416.872557328321
PEPTIDOGLYCANSYN-PWY	7438.613583205958	3001.618171230262	3519.552252003984	2858.362847408623	3142.606925244703	3323.3637239486848	3990.7999821969165	1656.766717437429	2803.6934124383	3917.541398266401	3506.574382839141	862.3873733614865	2426.326829099772	1985.6713414355756	2965.043698695717	2711.2186986189295	4551.534440805681	1505.453774390695	2630.5939039679156	2183.704956077685	2184.9997062678863	3628.51737026424	4159.474092311274	5685.710674427826	2753.9270343807366	3150.7541227803054	5614.060476487919	2904.095604387303	4155.02970305936	2899.513495042566	4603.155905594992	3724.064164071287	3264.12992647943	7378.820634708123	7440.343527571314	5233.358367183289	3287.697793255944	8119.9456482255855	3564.023024050182	5868.012733331213	6374.237693023274	6271.763514906848	1951.6772050088043	6088.042931835236	5261.572067094397	3973.9949502325576	4171.452966563471	7437.899809788994	2974.4155108117743	4797.383322693003	6738.002250050845	9082.199391294691	6411.6420033964805	3853.9447537379547	8182.919985191876	2547.5255901623395	3329.8298570580087	2914.206812384394	6040.310729988883	3465.6168072209375	2090.442648746493	5941.073514571267	7136.3287701288	5676.567772459813	7816.424817273646	6437.973210773441	1698.8083616707418	4153.751098051012	3239.8047365358643	6628.789034289896	5040.718078158402	5926.991595615139	10880.344565215377	4238.090170260972	9120.539089128424	2696.271555147518	5373.295250347069	4489.8674597534555	9580.025669888153	831.1279058732623	3595.3509243637263	7060.518645743242	5284.965844080572	4407.658843024441	6787.272955320015	5655.982195456942	7116.935623951085	4541.3394696394535	6117.669926890733	5877.35725369444	5486.324329742477	6375.900516869457	2262.3226323246604	1395.6949844967503
PHOSLIPSYN-PWY	7368.950677626629	2980.26689481603	3402.3423465608817	2935.8459060413907	3158.1372617008847	3252.2905711878743	3949.407196813455	1790.2005242759858	3083.8556151934904	4080.2788499037765	3362.3294673135647	843.6840185111714	2585.33195766492	2007.269632537495	3119.8047234087276	2796.7543749122415	4812.188759412272	1496.875107941185	2797.0785432819275	2427.3987728683373	2333.6676837334094	3902.1123187933445	4227.243690167807	5322.990211552972	2912.7476852333148	3590.745448233919	5709.614716601226	2989.6457401215516	4315.9241806716545	3088.9205072802506	4579.358622176784	3888.1475842288637	3521.5951563325625	7150.373958259207	7311.357710554631	5131.448307960412	3259.8774818710067	7899.977575667254	3550.6893782759184	5680.365093315559	6480.493863697028	6281.033468074202	1785.479033846563	6134.628757603798	5327.678025686212	3895.1023612330528	4175.123810259859	7473.811094349054	2803.857491304915	4751.768455195077	6790.022792902826	8567.7630532996	6488.0749459884355	3772.253682795461	8265.498261683215	2894.190044994897	3310.0594289187225	2830.0271940078214	5535.205785609517	3525.711161786731	2049.54646141383	6169.2427097407735	6990.882028007479	5383.945833433577	7583.107831855898	6705.723962876128	1918.7051536367676	4132.03765989832	3131.420614704756	6593.004517029593	5346.184832359113	5705.292595563129	10595.006114747403	4080.339166167213	9138.799388376674	2713.3770300398987	5375.178122975943	4382.460696725806	9460.67187318913	831.998884318432	3563.2904099728153	6534.754922676914	4855.911260802719	4859.797185934239	6360.028843406926	5490.738716072932	6983.43399289556	4342.635844775893	6052.37943547514	5741.54625652033	5204.58144462735	6132.274701210226	2303.100610290517	1574.3068725182827
POLYAMINSYN3-PWY	1012.2177305525325	0.0	329.7092906855844	630.1022775473032	404.0349991924022	93.78043420099598	386.5074368228	0.0	63.256752652593036	263.79575028030985	406.9908423947949	47.7229989309389	286.7439184875413	138.7973744334599	48.98770503151816	144.27283921916273	172.9250906242513	0.0	63.50656119642993	113.7969616399813	237.07355410639371	140.31132541584375	343.8920655464486	731.3500076917583	19.807379339988493	158.11415954579465	87.94081647176176	0.0	276.04848231530957	73.08247210716348	397.4755592502808	108.61857324343931	99.39138893577154	599.8413691849787	665.1791794956231	271.71678638081494	247.8983281307115	925.6315659184176	340.9463594288715	522.9231472433694	722.4943293220776	339.879093854486	79.81178212752197	478.5001584772385	96.58685774333148	347.0854577172441	237.50036135153917	940.7121018772808	121.79602407195125	521.6797703102402	332.14108625566803	738.5220812434687	313.4608083139744	435.08438712823465	318.96810538955265	137.5079409503603	342.5137562017474	349.31946760671434	472.1450360066062	571.1437346785854	183.50716463593113	204.23489231303574	1158.0691162815021	816.0650365848628	580.9324366749595	916.5438959340912	155.25257768436944	667.5011974665214	501.49662397605715	708.8285980063522	640.3851207987495	745.0550598922379	965.3321694135595	431.3550045277038	976.6098128861632	317.6250005901964	616.545106118633	449.4764687623567	1186.8095839327314	114.9805152270238	124.07192954265172	420.7064099766225	644.4449959525306	154.36225526276905	594.2186620951264	818.3566020456975	979.3213657163365	272.41521151236964	878.9761174603308	661.6232562192172	170.70197680919	675.2718165656491	286.2334059171257	306.47305351230676
POLYAMSYN-PWY	1427.9819175871926	996.0004471676486	773.3296481874029	695.1628151698527	759.2521272715799	589.3384622819767	385.05334043216254	431.9385009554718	761.2726288196857	883.8269830763828	594.5233976914608	45.921741751569414	523.418669601409	501.0217865643275	778.3147838798147	640.4833352862207	1014.8222018959123	563.46602760007	591.6625933166335	1114.3692401251299	524.7462244737405	819.5635660122682	1249.3869469528395	893.4808990930934	342.5955266302726	406.966712416186	1174.6642232617044	797.0139499283905	748.9191232472016	677.2903389786271	753.4655296698505	736.6128177774171	714.9243864818978	1248.8758401621435	1282.8806385881608	850.0767601125635	683.6601553347821	1519.7277916899507	772.046955111473	1105.9420122144395	776.011398186058	450.3852072253884	228.22940140310644	914.3033004316474	252.5479864186991	353.28685284003063	330.93790328091785	1371.2424769990705	266.3473948422548	690.5159884285192	332.65157941953186	743.4854899827316	329.91820386701727	460.1321054485093	320.04330679553436	332.5924070535068	342.8727643930091	375.54994991006504	576.7167255310973	615.7448432322219	177.55282091822798	228.3784319123031	1315.0849534054787	1225.9823218325366	1179.5150468893005	881.2162866977526	154.41283270218426	718.878360149693	511.9236267974984	1114.4617109289377	686.4191593032413	840.6108511212213	1060.8679003671202	605.3849940463297	1665.5068550325614	443.934044248492	723.520003709261	467.33177130749095	1585.6632017698075	144.9103195230871	647.701198250436	969.3705810802065	867.5280640978301	413.00856830178844	739.7218030286967	1380.9121164508997	1078.5746352974068	705.0431184006268	1113.9042589851183	1197.47853976823	843.2293252229346	848.4696999938511	288.20845111297297	307.2889025671543
POLYISOPRENSYN-PWY	5289.4788517923525	2030.6487520600544	2534.772734801609	2029.4640371988842	2307.4202813870165	2221.802249085254	2908.7052378277494	839.7555175087571	1242.3202034451886	2372.08859327871	2518.8371119844346	692.205909090909	1435.8639317269951	730.2350463670131	1152.203449206353	1006.5809466140275	2498.987677120904	760.7951961337185	1100.754453800175	1677.479833837658	866.1695055455058	2794.7816571408653	2358.0661660114038	4706.515119829587	587.9712660997253	1561.1898009403792	2481.0703562714757	1319.4104463783592	2040.7077157221847	1219.5521636544051	2250.9342268688547	1729.8026967777953	1402.4752554104239	5641.894004983406	5500.796289075564	3904.443361799956	2005.4892179891956	6379.964586728999	2672.407395342635	4845.254444966739	4348.19557604098	4413.37790576119	1515.788553190524	4173.909599949406	3799.1640086415478	3121.3530124444783	3030.104259473716	5347.167379933744	2288.301206908865	3691.3157511775858	4394.875529313348	7141.861386105852	4188.733786435284	2680.223170225236	5406.676713031643	645.6955037821081	2403.280961364796	2214.844709762825	4929.106824914507	2933.659588352972	1486.5681199446356	4263.712239407068	5141.494414581192	4309.662869684842	6293.14173191545	4892.241184182024	464.2083710292511	3385.7856862334825	2454.7186411370953	5319.528506987771	3105.4687023382166	4685.449876632685	8749.439446394763	3058.1844681477287	7601.661478073614	1851.9111333018652	4531.98733048691	3079.1673121212593	7719.004701869774	726.862378485903	2876.269496025792	5080.227429400436	3817.0005233851075	1317.729385064896	5236.398188607404	4170.805771092703	6060.6800425650035	3204.927071357165	5063.190992474259	4831.060558119336	3647.8942108345655	5252.42820556112	1855.6877653174615	770.525117909418
PPGPPMET-PWY	148.43935782704054	1345.5147208442543	1182.1332840557677	2017.634912173596	1292.090892657257	866.3982691419806	0.0	452.10120344906375	1582.609188158645	1173.1197852677599	1511.6758399034377	0.0	693.2397837888394	928.5421101468397	848.0722388987309	683.1280305710189	2016.0440681536882	465.1936743727436	751.4448562433932	1507.4677944345601	680.4727178346328	167.26456530934925	1771.7123792428836	552.3580004057903	1966.5674595117378	310.7959317052834	1108.0622142672612	1352.8387823661606	844.3143314990217	853.5536260934674	474.66197395959415	611.8952319979612	770.6944935890895	94.39402570225045	223.95446257054172	184.3926339961987	17.459305522074377	299.42414465584034	71.83349565297087	32.412207118914964	222.53918824368003	0.0	0.0	295.536991388501	0.0	0.0	21.172673229589332	377.1430446314952	0.0	44.73644670132083	0.0	80.361119197448	4.17266434929987	35.59270831251622	0.0	463.8546797989131	0.0	0.0	7.494125217722712	0.0	0.0	0.0	0.0	69.51272051362668	118.18331725339313	48.986456411265955	0.0	26.154944076350652	17.44908794182333	34.89666408508331	46.74248905934485	63.787053399684325	7.497225935696715	46.382252962561026	0.0	51.070277575360535	131.58916849773092	88.97727675019021	106.84605313471322	80.68266459065373	123.64428199402627	0.0	0.0	215.07736478791566	0.0	0.0	0.0	19.954519308310566	7.49527698637003	0.0	0.0	35.714622087296505	0.0	0.0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.572414463452567	0.0	0.0	6.364762560220234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.34021597169967	0.0	13.577254280809285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.577075196860164	7.889064262797459	0.0	94.24006874454189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.319551066217734	0.0	0.0	0.0	0.0	0.0	119.89265175398394	32.376100570121196	0.0	42.948858164328456	0.0	0.0	0.0	0.0	3.932990924687822	0.0	0.0	83.57278980208199	0.0	0.0	18.682563970487976	0.0	0.0	0.0	0.0	15.088505739851714	25.928482024049934	63.25660972554507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.35076305905372	0.0	0.0
PRPP-PWY	3115.032965408101	1896.6556970554268	573.1386534279483	1362.9795978318411	896.5778255391409	911.8710280359275	2173.7570525590672	0.0	907.975585144227	1406.9874354265273	1154.7426350437966	481.6754660397285	1382.6785773037539	448.9794480191969	650.9106835119546	160.47513797029927	1533.7275598776569	318.4186025666644	872.5071829051676	1805.0760511450592	1089.5151844445857	1487.708321003643	2475.6982308503757	3136.729464388952	311.0644013644703	957.159158817148	603.3361150448563	274.7243382845465	1052.376419807746	157.43310051582478	0.0	944.2432764818358	881.7835410516459	3721.0850890104007	2874.5142517161544	2779.2259896100363	1258.2817007372096	4495.986112415386	1092.615466473453	3422.9308328180755	3844.2622111988912	3863.493142854744	1185.127267377117	3727.91174749172	2754.1387917639768	2502.8331831724818	2536.645187877521	4732.408282583412	1808.3289817789762	3463.8214034012994	4304.998957924013	5856.64614128136	3489.089664604105	2428.975947038238	4669.130136367326	796.9990565834365	1589.117125067259	1748.2717312003901	3901.5681442609907	2393.979450055402	711.1566890456423	4122.732210958539	3498.4175137211355	2844.702591258782	5328.002571471075	2898.195231324814	276.0646514778061	2573.1968748613926	1019.4573795901933	4449.258538394063	1844.0775512357432	3919.77430398687	7319.101594304164	2377.3568691800615	5719.346935363045	1278.3805956002827	3214.3477888887824	1996.9070880003844	6514.614811299997	607.6990838602301	2595.2393259829396	3975.904161085408	2522.9250150049943	648.788396169009	4325.728683285157	2743.5839502080953	3712.835775481767	2236.4737596778223	3780.89729228353	3599.5883791892884	2252.037727042442	3787.9274678333772	1416.7297189673402	334.612728024632
